period,stateid,stateDescription,fuelid,fuelDescription,co2-rate-lbs-mwh,co2-thousand-metric-tons,nox-rate-lbs-mwh,nox-short-tons,so2-rate-lbs-mwh,so2-short-tons,co2-rate-lbs-mwh-units,co2-thousand-metric-tons-units,nox-rate-lbs-mwh-units,nox-short-tons-units,so2-rate-lbs-mwh-units,so2-short-tons-units
2020,UT,Utah,PET,Petroleum,,31,,22,,2,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,UT,Utah,ALL,Total,1560,26297,1.7,31024,.4,7906,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,VA,Virginia,COL,Coal,,4143,,2933,,1157,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,VA,Virginia,NG,Natural Gas,,26492,,6659,,206,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,VA,Virginia,OTH,Other,,877,,12525,,10611,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,VA,Virginia,PET,Petroleum,,294,,678,,393,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,VA,Virginia,ALL,Total,679,31807,.4,22795,.2,12367,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,VT,Vermont,NG,Natural Gas,,6,,13,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,VT,Vermont,OTH,Other,,0,,1186,,39,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,VT,Vermont,PET,Petroleum,,3,,16,,5,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,VT,Vermont,ALL,Total,8,8,1.1,1215,0,44,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WA,Washington,COL,Coal,,5541,,5754,,1786,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WA,Washington,NG,Natural Gas,,6289,,3382,,52,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WA,Washington,OTH,Other,,107,,5046,,11999,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WA,Washington,PET,Petroleum,,62,,114,,93,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WA,Washington,ALL,Total,227,11999,.2,14296,.2,13930,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WI,Wisconsin,COL,Coal,,23061,,10782,,11378,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WI,Wisconsin,NG,Natural Gas,,9919,,5683,,52,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WI,Wisconsin,OTH,Other,,38,,6917,,3942,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WI,Wisconsin,PET,Petroleum,,155,,103,,236,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WI,Wisconsin,ALL,Total,1188,33173,.8,23485,.5,15608,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WV,West Virginia,COL,Coal,,47790,,29068,,33409,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WV,West Virginia,NG,Natural Gas,,1617,,1270,,8,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WV,West Virginia,OTH,Other,,0,,110,,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WV,West Virginia,PET,Petroleum,,110,,33,,4,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WV,West Virginia,ALL,Total,1923,49518,1.1,30481,1.2,33422,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WY,Wyoming,COL,Coal,,36451,,27883,,27091,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WY,Wyoming,NG,Natural Gas,,1069,,2371,,6,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WY,Wyoming,OTH,Other,,0,,3968,,9,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WY,Wyoming,PET,Petroleum,,36,,21,,6,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,WY,Wyoming,ALL,Total,1967,37556,1.6,34243,1.3,27112,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,OK,Oklahoma,COL,Coal,,6629,,6741,,7533,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,OK,Oklahoma,NG,Natural Gas,,19591,,12169,,105,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2020,OK,Oklahoma,OTH,Other,,137,,1347,,313,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,PA,Pennsylvania,COL,Coal,,30099,,22800,,46434,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,PA,Pennsylvania,NG,Natural Gas,,48153,,10721,,253,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,PA,Pennsylvania,OTH,Other,,1577,,12372,,4251,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,PA,Pennsylvania,PET,Petroleum,,122,,448,,94,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,PA,Pennsylvania,ALL,Total,729,79951,.4,46341,.4,51032,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,RI,Rhode Island,NG,Natural Gas,,3543,,2052,,13,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,RI,Rhode Island,OTH,Other,,0,,228,,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,RI,Rhode Island,PET,Petroleum,,15,,12,,33,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,RI,Rhode Island,ALL,Total,840,3558,.5,2292,0,47,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,SC,South Carolina,COL,Coal,,14936,,8649,,11105,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,CO,Colorado,NG,Natural Gas,,7028,,3507,,39,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,CO,Colorado,OTH,Other,,0,,1000,,13,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,CO,Colorado,PET,Petroleum,,27,,85,,19,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,CO,Colorado,ALL,Total,1205,31128,.7,19328,.4,10413,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,CT,Connecticut,COL,Coal,,280,,21,,296,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,CT,Connecticut,NG,Natural Gas,,9581,,3281,,36,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,CT,Connecticut,OTH,Other,,1002,,2575,,287,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,CT,Connecticut,PET,Petroleum,,77,,227,,131,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,CT,Connecticut,ALL,Total,546,10940,.3,6104,0,750,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,DC,District of Columbia,NG,Natural Gas,,112,,322,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,DC,District of Columbia,OTH,Other,,0,,265,,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,DC,District of Columbia,PET,Petroleum,,0,,0,,0,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,DC,District of Columbia,ALL,Total,1170,112,5.6,587,0,1,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,DE,Delaware,COL,Coal,,423,,172,,632,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,DE,Delaware,NG,Natural Gas,,2023,,514,,9,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,DE,Delaware,OTH,Other,,0,,1055,,2,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,DE,Delaware,PET,Petroleum,,18,,10,,20,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,DE,Delaware,ALL,Total,1259,2464,.8,1751,.3,663,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,KY,Kentucky,ALL,Total,1767,56157,1,34618,1.5,51231,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,LA,Louisiana,COL,Coal,,8758,,6308,,22825,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,LA,Louisiana,NG,Natural Gas,,32689,,41320,,181,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,LA,Louisiana,OTH,Other,,13,,8650,,15860,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,LA,Louisiana,PET,Petroleum,,4457,,1894,,631,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,LA,Louisiana,ALL,Total,1023,45917,1.2,58172,.8,39497,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,MA,Massachusetts,NG,Natural Gas,,6791,,2566,,28,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
2021,MA,Massachusetts,OTH,Other,,1521,,4924,,1872,pounds per megawatthour,thousand metric tons,pounds per megawatthour,short tons,pounds per megawatthour,short tons
